STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,siec,Standard international energy product classification (SIEC),plant_tec,Technical characteristics of plants,operator,Operator/Trader,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,IE,Ireland,2018,,10555.825,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,IE,Ireland,2019,,10661.535,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,IE,Ireland,2020,,10757.335,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,IE,Ireland,2021,,10850.626,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,IE,Ireland,2022,,11091.507,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,IE,Ireland,2023,,11768.706,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,IT,Italy,2014,,117673.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,IT,Italy,2015,,111706.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,IT,Italy,2016,,109328.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,IT,Italy,2017,,109206.783,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,IT,Italy,2018,,109699.390,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,IT,Italy,2019,,111003.271,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,IT,Italy,2020,,111217.575,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,IT,Italy,2021,,96566.762,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,IT,Italy,2022,,98075.507,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,IT,Italy,2023,,104098.262,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LI,Liechtenstein,2014,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LI,Liechtenstein,2015,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LI,Liechtenstein,2016,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LI,Liechtenstein,2017,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LI,Liechtenstein,2018,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LI,Liechtenstein,2019,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LI,Liechtenstein,2020,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LI,Liechtenstein,2021,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LI,Liechtenstein,2022,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LI,Liechtenstein,2023,,60.173,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LT,Lithuania,2014,,3761.606,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LT,Lithuania,2015,,3310.606,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LT,Lithuania,2016,,3384.541,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LT,Lithuania,2017,,3043.247,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LT,Lithuania,2018,,3071.088,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LT,Lithuania,2019,,3093.014,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LT,Lithuania,2020,,3205.495,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LT,Lithuania,2021,,3423.881,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LT,Lithuania,2022,,4015.468,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LT,Lithuania,2023,,4989.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LU,Luxembourg,2014,,1851.563,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LU,Luxembourg,2015,,1843.780,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LU,Luxembourg,2016,,1509.295,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LU,Luxembourg,2017,,1520.475,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LU,Luxembourg,2018,,1527.060,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LU,Luxembourg,2019,,1559.722,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LU,Luxembourg,2020,,1575.881,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LU,Luxembourg,2021,,1554.927,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LU,Luxembourg,2022,,1580.635,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LU,Luxembourg,2023,,1637.403,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LV,Latvia,2014,,2879.463,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LV,Latvia,2015,,2888.658,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LV,Latvia,2016,,2883.551,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LV,Latvia,2017,,2907.787,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LV,Latvia,2018,,2880.534,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LV,Latvia,2019,,2903.819,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LV,Latvia,2020,,2905.226,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LV,Latvia,2021,,2901.954,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LV,Latvia,2022,,2873.551,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,LV,Latvia,2023,,2898.324,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,MD,Moldova,2022,,437.800,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,MD,Moldova,2023,,489.700,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,ME,Montenegro,2014,,877.688,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,ME,Montenegro,2015,,886.923,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,ME,Montenegro,2016,,893.156,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,ME,Montenegro,2017,,971.812,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,ME,Montenegro,2018,,972.607,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,ME,Montenegro,2019,,1019.243,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,ME,Montenegro,2020,,1040.385,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,ME,Montenegro,2021,,1042.255,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,ME,Montenegro,2022,,1042.555,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,ME,Montenegro,2023,,1056.985,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,MK,North Macedonia,2014,,1755.800,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,MK,North Macedonia,2015,,1789.500,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,MK,North Macedonia,2016,,1823.631,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,MK,North Macedonia,2017,,1852.729,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,MK,North Macedonia,2018,,1857.469,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,MK,North Macedonia,2019,,1870.470,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,MK,North Macedonia,2020,,1883.970,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,MK,North Macedonia,2021,,2109.600,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,MK,North Macedonia,2022,,2198.797,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,MK,North Macedonia,2023,,2519.867,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,TOTAL,Total,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,MT,Malta,2014,,620.000,,,,,
